timestamp,open,high,low,close,volume
2025-01-03T00:00:00,49840.0,49890.0,49800.0,49850.0,1500.0
2025-01-03T01:00:00,49850.0,49890.0,49735.0,49775.0,1500.0
2025-01-03T02:00:00,49775.0,49815.0,49700.0,49740.0,1500.0
2025-01-03T03:00:00,49740.0,49780.0,49675.0,49715.0,1500.0
2025-01-03T04:00:00,49715.0,49755.0,49645.0,49685.0,1500.0
2025-01-03T05:00:00,49685.0,49725.0,49610.0,49650.0,1500.0
2025-01-03T06:00:00,49650.0,49690.0,49585.0,49625.0,1500.0
2025-01-03T07:00:00,49625.0,49665.0,49555.0,49595.0,1500.0
2025-01-03T08:00:00,49595.0,49635.0,49520.0,49560.0,1500.0
2025-01-03T09:00:00,49560.0,49600.0,49495.0,49535.0,1500.0
2025-01-03T10:00:00,49535.0,49575.0,49465.0,49505.0,1500.0
2025-01-03T11:00:00,49505.0,49545.0,49430.0,49470.0,1500.0
2025-01-03T12:00:00,49470.0,49510.0,49405.0,49445.0,1500.0
2025-01-03T13:00:00,49445.0,49485.0,49375.0,49415.0,1500.0
2025-01-03T14:00:00,49415.0,49455.0,49340.0,49380.0,1500.0
2025-01-03T15:00:00,49380.0,49420.0,49315.0,49355.0,1500.0
2025-01-03T16:00:00,49355.0,49395.0,49285.0,49325.0,1500.0
2025-01-03T17:00:00,49325.0,49365.0,49250.0,49290.0,1500.0
2025-01-03T18:00:00,49290.0,49330.0,49225.0,49265.0,1500.0
2025-01-03T19:00:00,49265.0,49305.0,49195.0,49235.0,1500.0
2025-01-03T20:00:00,49235.0,49275.0,49160.0,49200.0,1500.0
2025-01-03T21:00:00,49200.0,49240.0,49135.0,49175.0,1500.0
2025-01-03T22:00:00,49175.0,49275.0,49135.0,49235.0,1500.0
2025-01-03T23:00:00,49235.0,49335.0,49195.0,49295.0,1500.0
2025-01-04T00:00:00,49295.0,49395.0,49255.0,49355.0,1500.0
2025-01-04T01:00:00,49355.0,49455.0,49315.0,49415.0,1500.0
2025-01-04T02:00:00,49415.0,49515.0,49375.0,49475.0,1500.0
2025-01-04T03:00:00,49475.0,49575.0,49435.0,49535.0,1500.0
2025-01-04T04:00:00,49535.0,49635.0,49495.0,49595.0,1500.0
2025-01-04T05:00:00,49595.0,49695.0,49555.0,49655.0,1500.0
2025-01-04T06:00:00,49655.0,49755.0,49615.0,49715.0,1500.0
2025-01-04T07:00:00,49715.0,49815.0,49675.0,49775.0,1500.0
2025-01-04T08:00:00,49775.0,49875.0,49735.0,49835.0,1500.0
2025-01-04T09:00:00,49835.0,49935.0,49795.0,49895.0,1500.0
2025-01-04T10:00:00,49895.0,49995.0,49855.0,49955.0,1500.0
2025-01-04T11:00:00,49955.0,50055.0,49915.0,50015.0,1500.0
2025-01-04T12:00:00,50015.0,50115.0,49975.0,50075.0,1500.0
2025-01-04T13:00:00,50075.0,50115.0,49960.0,50000.0,1500.0
2025-01-04T14:00:00,50000.0,50050.0,49960.0,50010.0,1500.0
2025-01-04T15:00:00,50010.0,50050.0,49895.0,49935.0,1500.0
2025-01-04T16:00:00,49935.0,49985.0,49895.0,49945.0,1500.0
2025-01-04T17:00:00,49945.0,49985.0,49830.0,49870.0,1500.0
2025-01-04T18:00:00,49870.0,49920.0,49830.0,49880.0,1500.0
2025-01-04T19:00:00,49880.0,49920.0,49765.0,49805.0,1500.0
2025-01-04T20:00:00,49805.0,49855.0,49765.0,49815.0,1500.0
2025-01-04T21:00:00,49815.0,49855.0,49700.0,49740.0,1500.0
2025-01-04T22:00:00,49740.0,49790.0,49700.0,49750.0,1500.0
2025-01-04T23:00:00,49750.0,49790.0,49635.0,49675.0,1500.0
2025-01-05T00:00:00,49675.0,49725.0,49635.0,49685.0,1500.0
2025-01-05T01:00:00,49685.0,49725.0,49570.0,49610.0,1500.0
2025-01-05T02:00:00,49610.0,49660.0,49570.0,49620.0,1500.0
2025-01-05T03:00:00,49620.0,49660.0,49505.0,49545.0,1500.0
2025-01-05T04:00:00,49545.0,49585.0,49475.0,49515.0,1500.0
2025-01-05T05:00:00,49515.0,49555.0,49440.0,49480.0,1500.0
2025-01-05T06:00:00,49480.0,49520.0,49415.0,49455.0,1500.0
2025-01-05T07:00:00,49455.0,49495.0,49385.0,49425.0,1500.0
2025-01-05T08:00:00,49425.0,49465.0,49350.0,49390.0,1500.0
2025-01-05T09:00:00,49390.0,49430.0,49325.0,49365.0,1500.0
2025-01-05T10:00:00,49365.0,49405.0,49295.0,49335.0,1500.0
2025-01-05T11:00:00,49335.0,49375.0,49260.0,49300.0,1500.0
2025-01-05T12:00:00,49300.0,49340.0,49235.0,49275.0,1500.0
2025-01-05T13:00:00,49275.0,49315.0,49205.0,49245.0,1500.0
2025-01-05T14:00:00,49245.0,49285.0,49170.0,49210.0,1500.0
2025-01-05T15:00:00,49210.0,49250.0,49145.0,49185.0,1500.0
2025-01-05T16:00:00,49185.0,49225.0,49115.0,49155.0,1500.0
2025-01-05T17:00:00,49155.0,49195.0,49080.0,49120.0,1500.0
2025-01-05T18:00:00,49120.0,49160.0,49055.0,49095.0,1500.0
2025-01-05T19:00:00,49095.0,49135.0,49025.0,49065.0,1500.0
2025-01-05T20:00:00,49065.0,49105.0,48990.0,49030.0,1500.0
2025-01-05T21:00:00,49030.0,49070.0,48965.0,49005.0,1500.0
2025-01-05T22:00:00,49005.0,49045.0,48935.0,48975.0,1500.0
2025-01-05T23:00:00,48975.0,49015.0,48900.0,48940.0,1500.0
2025-01-06T00:00:00,48940.0,49040.0,48900.0,49000.0,1500.0
2025-01-06T01:00:00,49000.0,49100.0,48960.0,49060.0,1500.0
2025-01-06T02:00:00,49060.0,49160.0,49020.0,49120.0,1500.0
2025-01-06T03:00:00,49120.0,49220.0,49080.0,49180.0,1500.0
2025-01-06T04:00:00,49180.0,49280.0,49140.0,49240.0,1500.0
2025-01-06T05:00:00,49240.0,49340.0,49200.0,49300.0,1500.0
2025-01-06T06:00:00,49300.0,49400.0,49260.0,49360.0,1500.0
2025-01-06T07:00:00,49360.0,49460.0,49320.0,49420.0,1500.0
2025-01-06T08:00:00,49420.0,49520.0,49380.0,49480.0,1500.0
2025-01-06T09:00:00,49480.0,49580.0,49440.0,49540.0,1500.0
2025-01-06T10:00:00,49540.0,49640.0,49500.0,49600.0,1500.0
2025-01-06T11:00:00,49600.0,49700.0,49560.0,49660.0,1500.0
2025-01-06T12:00:00,49660.0,49760.0,49620.0,49720.0,1500.0
2025-01-06T13:00:00,49720.0,49820.0,49680.0,49780.0,1500.0
2025-01-06T14:00:00,49780.0,49880.0,49740.0,49840.0,1500.0
2025-01-06T15:00:00,49840.0,49880.0,49725.0,49765.0,1500.0
2025-01-06T16:00:00,49765.0,49815.0,49725.0,49775.0,1500.0
2025-01-06T17:00:00,49775.0,49815.0,49660.0,49700.0,1500.0
2025-01-06T18:00:00,49700.0,49750.0,49660.0,49710.0,1500.0
2025-01-06T19:00:00,49710.0,49750.0,49595.0,49635.0,1500.0
2025-01-06T20:00:00,49635.0,49685.0,49595.0,49645.0,1500.0
2025-01-06T21:00:00,49645.0,49685.0,49530.0,49570.0,1500.0
2025-01-06T22:00:00,49570.0,49620.0,49530.0,49580.0,1500.0
2025-01-06T23:00:00,49580.0,49620.0,49465.0,49505.0,1500.0
2025-01-07T00:00:00,49505.0,49555.0,49465.0,49515.0,1500.0
2025-01-07T01:00:00,49515.0,49555.0,49400.0,49440.0,1500.0
2025-01-07T02:00:00,49440.0,49490.0,49400.0,49450.0,1500.0
2025-01-07T03:00:00,49450.0,49490.0,49335.0,49375.0,1500.0
2025-01-07T04:00:00,49375.0,49425.0,49335.0,49385.0,1500.0
2025-01-07T05:00:00,49385.0,49425.0,49270.0,49310.0,1500.0
2025-01-07T06:00:00,49310.0,49350.0,49245.0,49285.0,1500.0
2025-01-07T07:00:00,49285.0,49325.0,49215.0,49255.0,1500.0
2025-01-07T08:00:00,49255.0,49295.0,49180.0,49220.0,1500.0
2025-01-07T09:00:00,49220.0,49260.0,49155.0,49195.0,1500.0
2025-01-07T10:00:00,49195.0,49235.0,49125.0,49165.0,1500.0
2025-01-07T11:00:00,49165.0,49205.0,49090.0,49130.0,1500.0
2025-01-07T12:00:00,49130.0,49170.0,49065.0,49105.0,1500.0
2025-01-07T13:00:00,49105.0,49145.0,49035.0,49075.0,1500.0
2025-01-07T14:00:00,49075.0,49115.0,49000.0,49040.0,1500.0
2025-01-07T15:00:00,49040.0,49080.0,48975.0,49015.0,1500.0
2025-01-07T16:00:00,49015.0,49055.0,48945.0,48985.0,1500.0
2025-01-07T17:00:00,48985.0,49025.0,48910.0,48950.0,1500.0
2025-01-07T18:00:00,48950.0,48990.0,48885.0,48925.0,1500.0
2025-01-07T19:00:00,48925.0,48965.0,48855.0,48895.0,1500.0
2025-01-07T20:00:00,48895.0,48935.0,48820.0,48860.0,1500.0
2025-01-07T21:00:00,48860.0,48900.0,48795.0,48835.0,1500.0
2025-01-07T22:00:00,48835.0,48875.0,48765.0,48805.0,1500.0
2025-01-07T23:00:00,48805.0,48845.0,48730.0,48770.0,1500.0
2025-01-08T00:00:00,48770.0,48810.0,48705.0,48745.0,1500.0
2025-01-08T01:00:00,48745.0,48785.0,48675.0,48715.0,1500.0
2025-01-08T02:00:00,48715.0,48815.0,48675.0,48775.0,1500.0
2025-01-08T03:00:00,48775.0,48875.0,48735.0,48835.0,1500.0
2025-01-08T04:00:00,48835.0,48935.0,48795.0,48895.0,1500.0
2025-01-08T05:00:00,48895.0,48995.0,48855.0,48955.0,1500.0
2025-01-08T06:00:00,48955.0,49055.0,48915.0,49015.0,1500.0
2025-01-08T07:00:00,49015.0,49115.0,48975.0,49075.0,1500.0
2025-01-08T08:00:00,49075.0,49175.0,49035.0,49135.0,1500.0
2025-01-08T09:00:00,49135.0,49235.0,49095.0,49195.0,1500.0
2025-01-08T10:00:00,49195.0,49295.0,49155.0,49255.0,1500.0
2025-01-08T11:00:00,49255.0,49355.0,49215.0,49315.0,1500.0
2025-01-08T12:00:00,49315.0,49415.0,49275.0,49375.0,1500.0
2025-01-08T13:00:00,49375.0,49475.0,49335.0,49435.0,1500.0
2025-01-08T14:00:00,49435.0,49535.0,49395.0,49495.0,1500.0
2025-01-08T15:00:00,49495.0,49595.0,49455.0,49555.0,1500.0
2025-01-08T16:00:00,49555.0,49655.0,49515.0,49615.0,1500.0
2025-01-08T17:00:00,49615.0,49655.0,49500.0,49540.0,1500.0
2025-01-08T18:00:00,49540.0,49590.0,49500.0,49550.0,1500.0
2025-01-08T19:00:00,49550.0,49590.0,49435.0,49475.0,1500.0
2025-01-08T20:00:00,49475.0,49525.0,49435.0,49485.0,1500.0
2025-01-08T21:00:00,49485.0,49525.0,49370.0,49410.0,1500.0
2025-01-08T22:00:00,49410.0,49460.0,49370.0,49420.0,1500.0
2025-01-08T23:00:00,49420.0,49460.0,49305.0,49345.0,1500.0
2025-01-09T00:00:00,49345.0,49395.0,49305.0,49355.0,1500.0
2025-01-09T01:00:00,49355.0,49395.0,49240.0,49280.0,1500.0
2025-01-09T02:00:00,49280.0,49330.0,49240.0,49290.0,1500.0
2025-01-09T03:00:00,49290.0,49330.0,49175.0,49215.0,1500.0
2025-01-09T04:00:00,49215.0,49265.0,49175.0,49225.0,1500.0
2025-01-09T05:00:00,49225.0,49265.0,49110.0,49150.0,1500.0
2025-01-09T06:00:00,49150.0,49200.0,49110.0,49160.0,1500.0
2025-01-09T07:00:00,49160.0,49200.0,49045.0,49085.0,1500.0
2025-01-09T08:00:00,49085.0,49125.0,49010.0,49050.0,1500.0
2025-01-09T09:00:00,49050.0,49090.0,48985.0,49025.0,1500.0
2025-01-09T10:00:00,49025.0,49065.0,48955.0,48995.0,1500.0
2025-01-09T11:00:00,48995.0,49035.0,48920.0,48960.0,1500.0
2025-01-09T12:00:00,48960.0,49000.0,48895.0,48935.0,1500.0
2025-01-09T13:00:00,48935.0,48975.0,48865.0,48905.0,1500.0
2025-01-09T14:00:00,48905.0,48945.0,48830.0,48870.0,1500.0
2025-01-09T15:00:00,48870.0,48910.0,48805.0,48845.0,1500.0
2025-01-09T16:00:00,48845.0,48885.0,48775.0,48815.0,1500.0
2025-01-09T17:00:00,48815.0,48855.0,48740.0,48780.0,1500.0
2025-01-09T18:00:00,48780.0,48820.0,48715.0,48755.0,1500.0
2025-01-09T19:00:00,48755.0,48795.0,48685.0,48725.0,1500.0
2025-01-09T20:00:00,48725.0,48765.0,48650.0,48690.0,1500.0
2025-01-09T21:00:00,48690.0,48730.0,48625.0,48665.0,1500.0
2025-01-09T22:00:00,48665.0,48705.0,48595.0,48635.0,1500.0
2025-01-09T23:00:00,48635.0,48675.0,48560.0,48600.0,1500.0
2025-01-10T00:00:00,48600.0,48640.0,48535.0,48575.0,1500.0
2025-01-10T01:00:00,48575.0,48615.0,48505.0,48545.0,1500.0
2025-01-10T02:00:00,48545.0,48585.0,48470.0,48510.0,1500.0
2025-01-10T03:00:00,48510.0,48550.0,48445.0,48485.0,1500.0
2025-01-10T04:00:00,48485.0,48585.0,48445.0,48545.0,1500.0
2025-01-10T05:00:00,48545.0,48645.0,48505.0,48605.0,1500.0
2025-01-10T06:00:00,48605.0,48705.0,48565.0,48665.0,1500.0
2025-01-10T07:00:00,48665.0,48765.0,48625.0,48725.0,1500.0
2025-01-10T08:00:00,48725.0,48825.0,48685.0,48785.0,1500.0
2025-01-10T09:00:00,48785.0,48885.0,48745.0,48845.0,1500.0
2025-01-10T10:00:00,48845.0,48945.0,48805.0,48905.0,1500.0
2025-01-10T11:00:00,48905.0,49005.0,48865.0,48965.0,1500.0
2025-01-10T12:00:00,48965.0,49065.0,48925.0,49025.0,1500.0
2025-01-10T13:00:00,49025.0,49125.0,48985.0,49085.0,1500.0
2025-01-10T14:00:00,49085.0,49185.0,49045.0,49145.0,1500.0
2025-01-10T15:00:00,49145.0,49245.0,49105.0,49205.0,1500.0
2025-01-10T16:00:00,49205.0,49305.0,49165.0,49265.0,1500.0
2025-01-10T17:00:00,49265.0,49365.0,49225.0,49325.0,1500.0
2025-01-10T18:00:00,49325.0,49425.0,49285.0,49385.0,1500.0
2025-01-10T19:00:00,49385.0,49425.0,49270.0,49310.0,1500.0
2025-01-10T20:00:00,49310.0,49360.0,49270.0,49320.0,1500.0
2025-01-10T21:00:00,49320.0,49360.0,49205.0,49245.0,1500.0
2025-01-10T22:00:00,49245.0,49295.0,49205.0,49255.0,1500.0
2025-01-10T23:00:00,49255.0,49295.0,49140.0,49180.0,1500.0
2025-01-11T00:00:00,49180.0,49230.0,49140.0,49190.0,1500.0
2025-01-11T01:00:00,49190.0,49230.0,49075.0,49115.0,1500.0
2025-01-11T02:00:00,49115.0,49165.0,49075.0,49125.0,1500.0
2025-01-11T03:00:00,49125.0,49165.0,49010.0,49050.0,1500.0
2025-01-11T04:00:00,49050.0,49100.0,49010.0,49060.0,1500.0
2025-01-11T05:00:00,49060.0,49100.0,48945.0,48985.0,1500.0
2025-01-11T06:00:00,48985.0,49035.0,48945.0,48995.0,1500.0
2025-01-11T07:00:00,48995.0,49035.0,48880.0,48920.0,1500.0
2025-01-11T08:00:00,48920.0,48970.0,48880.0,48930.0,1500.0
2025-01-11T09:00:00,48930.0,48970.0,48815.0,48855.0,1500.0
2025-01-11T10:00:00,48855.0,48895.0,48785.0,48825.0,1500.0
2025-01-11T11:00:00,48825.0,48865.0,48750.0,48790.0,1500.0
2025-01-11T12:00:00,48790.0,48830.0,48725.0,48765.0,1500.0
2025-01-11T13:00:00,48765.0,48805.0,48695.0,48735.0,1500.0
2025-01-11T14:00:00,48735.0,48775.0,48660.0,48700.0,1500.0
2025-01-11T15:00:00,48700.0,48740.0,48635.0,48675.0,1500.0
2025-01-11T16:00:00,48675.0,48715.0,48605.0,48645.0,1500.0
2025-01-11T17:00:00,48645.0,48685.0,48570.0,48610.0,1500.0
2025-01-11T18:00:00,48610.0,48650.0,48545.0,48585.0,1500.0
2025-01-11T19:00:00,48585.0,48625.0,48515.0,48555.0,1500.0
2025-01-11T20:00:00,48555.0,48595.0,48480.0,48520.0,1500.0
2025-01-11T21:00:00,48520.0,48560.0,48455.0,48495.0,1500.0
2025-01-11T22:00:00,48495.0,48535.0,48425.0,48465.0,1500.0
2025-01-11T23:00:00,48465.0,48505.0,48390.0,48430.0,1500.0
2025-01-12T00:00:00,48430.0,48470.0,48365.0,48405.0,1500.0
2025-01-12T01:00:00,48405.0,48445.0,48335.0,48375.0,1500.0
2025-01-12T02:00:00,48375.0,48415.0,48300.0,48340.0,1500.0
2025-01-12T03:00:00,48340.0,48380.0,48275.0,48315.0,1500.0
2025-01-12T04:00:00,48315.0,48355.0,48245.0,48285.0,1500.0
2025-01-12T05:00:00,48285.0,48325.0,48210.0,48250.0,1500.0
2025-01-12T06:00:00,48250.0,48350.0,48210.0,48310.0,1500.0
2025-01-12T07:00:00,48310.0,48410.0,48270.0,48370.0,1500.0
2025-01-12T08:00:00,48370.0,48470.0,48330.0,48430.0,1500.0
2025-01-12T09:00:00,48430.0,48530.0,48390.0,48490.0,1500.0
2025-01-12T10:00:00,48490.0,48590.0,48450.0,48550.0,1500.0
2025-01-12T11:00:00,48550.0,48650.0,48510.0,48610.0,1500.0
2025-01-12T12:00:00,48610.0,48710.0,48570.0,48670.0,1500.0
2025-01-12T13:00:00,48670.0,48770.0,48630.0,48730.0,1500.0
2025-01-12T14:00:00,48730.0,48830.0,48690.0,48790.0,1500.0
2025-01-12T15:00:00,48790.0,48890.0,48750.0,48850.0,1500.0
2025-01-12T16:00:00,48850.0,48950.0,48810.0,48910.0,1500.0
2025-01-12T17:00:00,48910.0,49010.0,48870.0,48970.0,1500.0
2025-01-12T18:00:00,48970.0,49070.0,48930.0,49030.0,1500.0
2025-01-12T19:00:00,49030.0,49130.0,48990.0,49090.0,1500.0
2025-01-12T20:00:00,49090.0,49190.0,49050.0,49150.0,1500.0
2025-01-12T21:00:00,49150.0,49190.0,49035.0,49075.0,1500.0
2025-01-12T22:00:00,49075.0,49125.0,49035.0,49085.0,1500.0
2025-01-12T23:00:00,49085.0,49125.0,48970.0,49010.0,1500.0
2025-01-13T00:00:00,49010.0,49060.0,48970.0,49020.0,1500.0
2025-01-13T01:00:00,49020.0,49060.0,48905.0,48945.0,1500.0
2025-01-13T02:00:00,48945.0,48995.0,48905.0,48955.0,1500.0
2025-01-13T03:00:00,48955.0,48995.0,48840.0,48880.0,1500.0
2025-01-13T04:00:00,48880.0,48930.0,48840.0,48890.0,1500.0
2025-01-13T05:00:00,48890.0,48930.0,48775.0,48815.0,1500.0
2025-01-13T06:00:00,48815.0,48865.0,48775.0,48825.0,1500.0
2025-01-13T07:00:00,48825.0,48865.0,48710.0,48750.0,1500.0
2025-01-13T08:00:00,48750.0,48800.0,48710.0,48760.0,1500.0
2025-01-13T09:00:00,48760.0,48800.0,48645.0,48685.0,1500.0
2025-01-13T10:00:00,48685.0,48735.0,48645.0,48695.0,1500.0
2025-01-13T11:00:00,48695.0,48735.0,48580.0,48620.0,1500.0
2025-01-13T12:00:00,48620.0,48660.0,48555.0,48595.0,1500.0
2025-01-13T13:00:00,48595.0,48635.0,48525.0,48565.0,1500.0
2025-01-13T14:00:00,48565.0,48605.0,48490.0,48530.0,1500.0
2025-01-13T15:00:00,48530.0,48570.0,48465.0,48505.0,1500.0
2025-01-13T16:00:00,48505.0,48545.0,48435.0,48475.0,1500.0
2025-01-13T17:00:00,48475.0,48515.0,48400.0,48440.0,1500.0
2025-01-13T18:00:00,48440.0,48480.0,48375.0,48415.0,1500.0
2025-01-13T19:00:00,48415.0,48455.0,48345.0,48385.0,1500.0
2025-01-13T20:00:00,48385.0,48425.0,48310.0,48350.0,1500.0
2025-01-13T21:00:00,48350.0,48390.0,48285.0,48325.0,1500.0
2025-01-13T22:00:00,48325.0,48365.0,48255.0,48295.0,1500.0
2025-01-13T23:00:00,48295.0,48335.0,48220.0,48260.0,1500.0
2025-01-14T00:00:00,48260.0,48300.0,48195.0,48235.0,1500.0
2025-01-14T01:00:00,48235.0,48275.0,48165.0,48205.0,1500.0
2025-01-14T02:00:00,48205.0,48245.0,48130.0,48170.0,1500.0
2025-01-14T03:00:00,48170.0,48210.0,48105.0,48145.0,1500.0
2025-01-14T04:00:00,48145.0,48185.0,48075.0,48115.0,1500.0
2025-01-14T05:00:00,48115.0,48155.0,48040.0,48080.0,1500.0
2025-01-14T06:00:00,48080.0,48120.0,48015.0,48055.0,1500.0
2025-01-14T07:00:00,48055.0,48095.0,47985.0,48025.0,1500.0
2025-01-14T08:00:00,48025.0,48125.0,47985.0,48085.0,1500.0
2025-01-14T09:00:00,48085.0,48185.0,48045.0,48145.0,1500.0
2025-01-14T10:00:00,48145.0,48245.0,48105.0,48205.0,1500.0
2025-01-14T11:00:00,48205.0,48305.0,48165.0,48265.0,1500.0
2025-01-14T12:00:00,48265.0,48365.0,48225.0,48325.0,1500.0
2025-01-14T13:00:00,48325.0,48425.0,48285.0,48385.0,1500.0
2025-01-14T14:00:00,48385.0,48485.0,48345.0,48445.0,1500.0
2025-01-14T15:00:00,48445.0,48545.0,48405.0,48505.0,1500.0
2025-01-14T16:00:00,48505.0,48605.0,48465.0,48565.0,1500.0
2025-01-14T17:00:00,48565.0,48665.0,48525.0,48625.0,1500.0
2025-01-14T18:00:00,48625.0,48725.0,48585.0,48685.0,1500.0
2025-01-14T19:00:00,48685.0,48785.0,48645.0,48745.0,1500.0
2025-01-14T20:00:00,48745.0,48845.0,48705.0,48805.0,1500.0
2025-01-14T21:00:00,48805.0,48905.0,48765.0,48865.0,1500.0
2025-01-14T22:00:00,48865.0,48965.0,48825.0,48925.0,1500.0
2025-01-14T23:00:00,48925.0,48965.0,48810.0,48850.0,1500.0
2025-01-15T00:00:00,48850.0,48900.0,48810.0,48860.0,1500.0
2025-01-15T01:00:00,48860.0,48900.0,48745.0,48785.0,1500.0
2025-01-15T02:00:00,48785.0,48835.0,48745.0,48795.0,1500.0
2025-01-15T03:00:00,48795.0,48835.0,48680.0,48720.0,1500.0
2025-01-15T04:00:00,48720.0,48770.0,48680.0,48730.0,1500.0
2025-01-15T05:00:00,48730.0,48770.0,48615.0,48655.0,1500.0
2025-01-15T06:00:00,48655.0,48705.0,48615.0,48665.0,1500.0
2025-01-15T07:00:00,48665.0,48705.0,48550.0,48590.0,1500.0
2025-01-15T08:00:00,48590.0,48640.0,48550.0,48600.0,1500.0
2025-01-15T09:00:00,48600.0,48640.0,48485.0,48525.0,1500.0
2025-01-15T10:00:00,48525.0,48575.0,48485.0,48535.0,1500.0
2025-01-15T11:00:00,48535.0,48575.0,48420.0,48460.0,1500.0
2025-01-15T12:00:00,48460.0,48510.0,48420.0,48470.0,1500.0
2025-01-15T13:00:00,48470.0,48510.0,48355.0,48395.0,1500.0
2025-01-15T14:00:00,48395.0,48435.0,48320.0,48360.0,1500.0
2025-01-15T15:00:00,48360.0,48400.0,48295.0,48335.0,1500.0
2025-01-15T16:00:00,48335.0,48375.0,48265.0,48305.0,1500.0
2025-01-15T17:00:00,48305.0,48345.0,48230.0,48270.0,1500.0
2025-01-15T18:00:00,48270.0,48310.0,48205.0,48245.0,1500.0
2025-01-15T19:00:00,48245.0,48285.0,48175.0,48215.0,1500.0
2025-01-15T20:00:00,48215.0,48255.0,48140.0,48180.0,1500.0
2025-01-15T21:00:00,48180.0,48220.0,48115.0,48155.0,1500.0
2025-01-15T22:00:00,48155.0,48195.0,48085.0,48125.0,1500.0
2025-01-15T23:00:00,48125.0,48165.0,48050.0,48090.0,1500.0
2025-01-16T00:00:00,48090.0,48130.0,48025.0,48065.0,1500.0
2025-01-16T01:00:00,48065.0,48105.0,47995.0,48035.0,1500.0
2025-01-16T02:00:00,48035.0,48075.0,47960.0,48000.0,1500.0
2025-01-16T03:00:00,48000.0,48040.0,47935.0,47975.0,1500.0
2025-01-16T04:00:00,47975.0,48015.0,47905.0,47945.0,1500.0
2025-01-16T05:00:00,47945.0,47985.0,47870.0,47910.0,1500.0
2025-01-16T06:00:00,47910.0,47950.0,47845.0,47885.0,1500.0
